"STATION","DATE","TMAX","TMIN","TOBS","WESD","WESF"
"USC00410433","2008-03-19","75","46","46",,
"USC00410433","2008-03-20","69","36","36",,
"USC00410433","2008-03-21","75","35","48",,
"USC00410433","2008-03-22","78","48","50",,
"USC00410433","2008-03-23","80","50","55",,
"USC00410433","2008-03-24","65","43","44",,
"USC00410433","2008-03-25","69","44","46",,
"USC00410433","2008-03-26","78","46","63",,
"USC00410433","2008-03-27","84","63","63",,
"USC00410433","2008-03-28","83","63","66",,
"USC00410433","2008-03-29","71","53","53",,
"USC00410433","2008-03-30","74","53","68",,
"USC00410433","2008-03-31","81","68","69",,
"USC00410433","2008-04-01","76","69","69",,
"USC00410433","2008-04-02","79","58","58",,
"USC00410433","2008-04-03","77","57","68",,
"USC00410433","2008-04-04","80","64","64",,
"USC00410433","2008-04-05","68","45","46",,
"USC00410433","2008-04-06","76","46","57",,
"USC00410433","2008-04-07","87","57","65",,
"USC00410433","2008-04-08","86","65","69",,
"USC00410433","2008-04-09","87","68","68",,
"USC00410433","2008-04-10","74","57","58",,
"USC00410433","2008-04-11","86","57","57",,
"USC00410433","2008-04-12","79","50","51",,
"USC00410433","2008-04-13","73","44","51",,
"USC00410433","2008-04-14","74","40","42",,
"USC00410433","2008-04-15","73","41","42",,
"USC00410433","2008-04-16","79","42","54",,
"USC00410433","2008-04-17","74","54","63",,
"USC00410433","2008-04-18","83","48","48",,
"USC00410433","2008-04-19","75","48","52",,
"USC00410433","2008-04-20","84","57","57",,
"USC00410433","2008-04-21","78","57","69",,
"USC00410433","2008-04-22","85","69","70",,
"USC00410433","2008-04-23","89","69","71",,
"USC00410433","2008-04-24","86","69","70",,
"USC00410433","2008-04-25","84","70","71",,
"USC00410433","2008-04-26","84","59","60",,
"USC00410433","2008-04-27","83","60","64",,
"USC00410433","2008-04-28","67","47","47",,
"USC00410433","2008-04-29","78","45","46",,
"USC00410433","2008-04-30","80","46","56",,
"USC00410433","2008-05-01","83","56","68",,
"USC00410433","2008-05-02","85","68","72",,
"USC00410433","2008-05-03","87","56","56",,
"USC00410433","2008-05-04","75","52","58",,
"USC00410433","2008-05-05","81","58","65",,
"USC00410433","2008-05-06","70","65","67",,
"USC00410433","2008-05-07","83","67","69",,
"USC00410433","2008-05-08","89","61","63",,
"USC00410433","2008-05-09","89","63","68",,
"USC00410433","2008-05-10","94","68","73",,
"USC00410433","2008-05-11","92","64","65",,
"USC00410433","2008-05-12","77","55","61",,
"USC00410433","2008-05-13","75","61","73",,
"USC00410433","2008-05-14","86","67","67",,
"USC00410433","2008-05-15","87","64","65",,
"USC00410433","2008-05-16","76","61","61",,
"USC00410433","2008-05-17","78","56","62",,
"USC00410433","2008-05-18","82","57","58",,
"USC00410433","2008-05-19","89","58","63",,
"USC00410433","2008-05-20","97","63","70",,
"USC00410433","2008-05-21","98","70","73",,
"USC00410433","2008-05-22","94","73","76",,
"USC00410433","2008-05-23","91","76","77",,
"USC00410433","2008-05-24","98","75","77",,
"USC00410433","2008-05-25","94","76","77",,
"USC00410433","2008-05-26","96","76","78",,
"USC00410433","2008-05-27","94","75","77",,
"USC00410433","2008-05-28","96","68","68",,
"USC00410433","2008-05-29","93","68","70",,
"USC00410433","2008-05-30","93","70","71",,
"USC00410433","2008-05-31","93","71","74",,
"USC00410433","2008-06-01","96","74","76",,
"USC00410433","2008-06-02","97","73","74",,
"USC00410433","2008-06-03","99","73","75",,
"USC00410433","2008-06-04","97","74","75",,
"USC00410433","2008-06-05","96","75","78",,
"USC00410433","2008-06-06","93","75","75",,
"USC00410433","2008-06-07","94","75","80",,
"USC00410433","2008-06-08","97","76","80",,
"USC00410433","2008-06-09","97","76","78",,
"USC00410433","2008-06-10","98","75","79",,
"USC00410433","2008-06-11","100","74","75",,
"USC00410433","2008-06-12","98","74","77",,
"USC00410433","2008-06-13","98","75","77",,
"USC00410433","2008-06-14","98","75","79",,
"USC00410433","2008-06-15","99","73","77",,
"USC00410433","2008-06-16","98","73","75",,
"USC00410433","2008-06-17","99","73","76",,
"USC00410433","2008-06-18","102","71","77",,
"USC00410433","2008-06-19","101","72","76",,
"USC00410433","2008-06-20","100","72","73",,
"USC00410433","2008-06-21","92","68","77",,
"USC00410433","2008-06-22","97","67","74",,
"USC00410433","2008-06-23","96","68","77",,
"USC00410433","2008-06-24","96","73","73",,
"USC00410433","2008-06-25","98",,"76",,
"USC00410433","2008-06-26","99","76","78",,
"USC00410433","2008-06-27","99","74","78",,
"USC00410433","2008-06-28","99","74","78",,
"USC00410433","2008-06-29","98","73","76",,
"USC00410433","2008-06-30","98","69","70",,
"USC00410433","2008-07-01","90","69","73",,
"USC00410433","2008-07-02","94","66","73",,
"USC00410433","2008-07-03","92","67","72",,
"USC00410433","2008-07-04","93","67","74",,
"USC00410433","2008-07-05","94","68","73",,
"USC00410433","2008-07-06","95","67","73",,
"USC00410433","2008-07-07","94","71","75",,
"USC00410433","2008-07-08","94","71","74",,
"USC00410433","2008-07-09","96","70","76",,
"USC00410433","2008-07-10","99","74","77",,
"USC00410433","2008-07-11","97","74","77",,
"USC00410433","2008-07-12","99","71","73",,
"USC00410433","2008-07-13","99","72","75",,
"USC00410433","2008-07-14","102","72","78",,
"USC00410433","2008-07-15","103","72","76",,
"USC00410433","2008-07-16","98","76","76",,
"USC00410433","2008-07-17","96","70","76",,
"USC00410433","2008-07-18","100","72","74",,
"USC00410433","2008-07-19","99","72","75",,
"USC00410433","2008-07-20","97","73","76",,
"USC00410433","2008-07-21","100","76","78",,
"USC00410433","2008-07-22","102","69","74",,
"USC00410433","2008-07-23","102","73","76",,
"USC00410433","2008-07-24","98","75","76",,
"USC00410433","2008-07-25","87","74","76",,
"USC00410433","2008-07-26","93","73","75",,
"USC00410433","2008-07-27","97","72","77",,
"USC00410433","2008-07-28","99","74","75",,
"USC00410433","2008-07-29","100","73","75",,
"USC00410433","2008-07-30","99","74","74",,
"USC00410433","2008-07-31","97","74","78",,
"USC00410433","2008-08-01","100","74","76",,
"USC00410433","2008-08-02","99","74","78",,
"USC00410433","2008-08-03","101","72","76",,
"USC00410433","2008-08-04","104","71","74",,
"USC00410433","2008-08-05","101","73","75",,
"USC00410433","2008-08-06","94","72","73",,
"USC00410433","2008-08-07","98","73","75",,
"USC00410433","2008-08-08","100","72","74",,
"USC00410433","2008-08-09","100","73","75",,
"USC00410433","2008-08-10","101","75","76",,
"USC00410433","2008-08-11","103","76","77",,
"USC00410433","2008-08-12","97","77","78",,
"USC00410433","2008-08-13","91","73","73",,
"USC00410433","2008-08-14","98","71","74",,
"USC00410433","2008-08-15","101","71","76",,
"USC00410433","2008-08-16","98","70","73",,
"USC00410433","2008-08-17","92","72","73",,
"USC00410433","2008-08-18","91","72","74",,
"USC00410433","2008-08-19","86","72","73",,
"USC00410433","2008-08-20","86","70","71",,
"USC00410433","2008-08-21","93","71","73",,
"USC00410433","2008-08-22","94","73","76",,
"USC00410433","2008-08-23","94","70","72",,
"USC00410433","2008-08-24","95","71","73",,
"USC00410433","2008-08-25","92","72","72",,
"USC00410433","2008-08-26","93","71","73",,
"USC00410433","2008-08-27","96","72","74",,
"USC00410433","2008-08-28","95","74","74",,
"USC00410433","2008-08-29","94","73","75",,
"USC00410433","2008-08-30","93","71","74",,
"USC00410433","2008-08-31","94","71","72",,
"USC00410433","2008-09-01","93","72","72",,
"USC00410433","2008-09-02","94","71","72",,
"USC00410433","2008-09-03","98","72","75",,
"USC00410433","2008-09-04","91","67","67",,
"USC00410433","2008-09-05","92","67","69",,
"USC00410433","2008-09-06","93","64","67",,
"USC00410433","2008-09-07","95","64","67",,
"USC00410433","2008-09-08","94","67","74",,
"USC00410433","2008-09-09","95","74","74",,
"USC00410433","2008-09-10","95","74","76",,
"USC00410433","2008-09-11","94","74","75",,
"USC00410433","2008-09-12","96","74","75",,
"USC00410433","2008-09-13","95","75","76",,
"USC00410433","2008-09-14","94","75","75",,
"USC00410433","2008-09-15","92","64","64",,
"USC00410433","2008-09-16","76","59","60",,
"USC00410433","2008-09-17","82","57","59",,
"USC00410433","2008-09-18","79","62","62",,
"USC00410433","2008-09-19","80","58","60",,
"USC00410433","2008-09-20","86","58","60",,
"USC00410433","2008-09-21","90","60","65",,
"USC00410433","2008-09-22","91","62","62",,
"USC00410433","2008-09-23","91","62","66",,
"USC00410433","2008-09-24","93","66","68",,
"USC00410433","2008-09-25","90","64","64",,
"USC00410433","2008-09-26","87","61","61",,
"USC00410433","2008-09-27","88","59","64",,
"USC00410433","2008-09-28","89","57","59",,
"USC00410433","2008-09-29","89","56","59",,
"USC00410433","2008-09-30","90","58","60",,
"USC00410433","2008-10-01","94","58","59",,
"USC00410433","2008-10-02","89","57","57",,
"USC00410433","2008-10-03","92","56","65",,
"USC00410433","2008-10-04","92","65","67",,
"USC00410433","2008-10-05","90","60","65",,
"USC00410433","2008-10-06","89","65","70",,
"USC00410433","2008-10-07","84","65","66",,
"USC00410433","2008-10-08","84","50","54",,
"USC00410433","2008-10-09","88","52","52",,
"USC00410433","2008-10-10","87","52","60",,
"USC00410433","2008-10-11","88","60","66",,
"USC00410433","2008-10-12","88","65","65",,
"USC00410433","2008-10-13","90","65","72",,
"USC00410433","2008-10-14","89","70","70",,
"USC00410433","2008-10-15","85","70","71",,
"USC00410433","2008-10-16","77","58","58",,
"USC00410433","2008-10-17","69","55","57",,
"USC00410433","2008-10-18","75","52","54",,
"USC00410433","2008-10-19","80","49","49",,
"USC00410433","2008-10-20","82","49","54",,
"USC00410433","2008-10-21","83","54","54",,
"USC00410433","2008-10-22","81","54","63",,
"USC00410433","2008-10-23","83","49","50",,
"USC00410433","2008-10-24","70","39","40",,
"USC00410433","2008-10-25","81","40","49",,
"USC00410433","2008-10-26","83","49","59",,
"USC00410433","2008-10-27","86","52","52",,
"USC00410433","2008-10-28","66","36","38",,
"USC00410433","2008-10-29","71","37","39",,
"USC00410433","2008-10-30","76","39","50",,
"USC00410433","2008-10-31","81","50","56",,
"USC00410433","2008-11-01","81","55","55",,
"USC00410433","2008-11-02","83","54","55",,
"USC00410433","2008-11-03","82","54","55",,
"USC00410433","2008-11-04","79","55","61",,
"USC00410433","2008-11-05","82","61","67",,
"USC00410433","2008-11-06","83","62","62",,
"USC00410433","2008-11-07","77","50","50",,
"USC00410433","2008-11-08","73","41","42",,
"USC00410433","2008-11-09","79","42","43",,
"USC00410433","2008-11-10","78","43","64",,
"USC00410433","2008-11-11","75","64","69",,
"USC00410433","2008-11-12","79","59","60",,
"USC00410433","2008-11-13","75","50","50",,
"USC00410433","2008-11-14","76","50","59",,
"USC00410433","2008-11-15","82","45","45",,
"USC00410433","2008-11-16","59","30","30",,
"USC00410433","2008-11-17","68","30","39",,
"USC00410433","2008-11-18","76","39","46",,
"USC00410433","2008-11-19","70","46","47",,
"USC00410433","2008-11-20","78","47","52",,
"USC00410433","2008-11-21","76","39","39",,
"USC00410433","2008-11-22","53","39","47",,
"USC00410433","2008-11-23","58","47","57",,
"USC00410433","2008-11-24","71","57","63",,
"USC00410433","2008-11-25","68","33","33",,
"USC00410433","2008-11-26","70","33","45",,
"USC00410433","2008-11-27","73","45","54",,
"USC00410433","2008-11-28","75","54","65",,
"USC00410433","2008-11-29","72","51","51",,
"USC00410433","2008-11-30","59","41","42",,
"USC00410433","2008-12-01","64","42","46",,
"USC00410433","2008-12-02","60","34","39",,
"USC00410433","2008-12-03","73","39","61",,
"USC00410433","2008-12-04","78","33","33",,
"USC00410433","2008-12-05","54","30","30",,
"USC00410433","2008-12-06","50","27","28",,
"USC00410433","2008-12-07","67","28","33",,
"USC00410433","2008-12-08","68","33","53",,
"USC00410433","2008-12-09","74","53","64",,
"USC00410433","2008-12-10","77","32","33",,
"USC00410433","2008-12-11","49","27","29",,
"USC00410433","2008-12-12","64","29","37",,
"USC00410433","2008-12-13","65","37","45",,
"USC00410433","2008-12-14","71","45","61",,
"USC00410433","2008-12-15","77","33","33",,
"USC00410433","2008-12-16","33","27","27",,
"USC00410433","2008-12-17","39","27","39","0.0","0.0"
"USC00410433","2008-12-18","53","39","53","0.0","0.0"
"USC00410433","2008-12-19","66","53","62","0.0","0.0"
"USC00410433","2008-12-20","74","60","66","0.0","0.0"
"USC00410433","2008-12-21","78","35","35","0.0","0.0"
"USC00410433","2008-12-22","42","27","27","0.0","0.0"
"USC00410433","2008-12-23","35","27","33","0.0","0.0"
"USC00410433","2008-12-24","56","33","52","0.0","0.0"
"USC00410433","2008-12-25","72","44","46","0.0","0.0"
"USC00410433","2008-12-26","68","46","68","0.0","0.0"
"USC00410433","2008-12-27","78","68","70","0.0","0.0"
"USC00410433","2008-12-28","72","38","40","0.0","0.0"
"USC00410433","2008-12-29","56","31","33","0.0","0.0"
"USC00410433","2008-12-30","71","33","39","0.0","0.0"
"USC00410433","2008-12-31","73","37","47","0.0","0.0"
"USC00410433","2009-01-01","62","36","41","0.0","0.0"
"USC00410433","2009-01-02","68","41","49","0.0","0.0"
"USC00410433","2009-01-03","75","49","64","0.0","0.0"
"USC00410433","2009-01-04","82","48","48","0.0","0.0"
"USC00410433","2009-01-05","48","33","33","0.0","0.0"
"USC00410433","2009-01-06","41","33","40","0.0","0.0"
"USC00410433","2009-01-07","67","33","36","0.0","0.0"
"USC00410433","2009-01-08","73","36","45","0.0","0.0"
"USC00410433","2009-01-09","80","45","63","0.0","0.0"
"USC00410433","2009-01-10","79","47","47","0.0","0.0"
"USC00410433","2009-01-11","67","35","35",,
"USC00410433","2009-01-12","60","28","28",,
"USC00410433","2009-01-13","65","28","36",,
"USC00410433","2009-01-14","54","29","33",,
"USC00410433","2009-01-15","63","29","38",,
"USC00410433","2009-01-16","53","34","34",,
"USC00410433","2009-01-17","47","33","47","0.0","0.0"
"USC00410433","2009-01-18","66","43","44","0.0","0.0"
"USC00410433","2009-01-19","74","44","53","0.0","0.0"
"USC00410433","2009-01-20","69","43","47","0.0","0.0"
"USC00410433","2009-01-21","62","28","28","0.0","0.0"
"USC00410433","2009-01-22","77","28","39","0.0","0.0"
"USC00410433","2009-01-23","79","39","56","0.0","0.0"
"USC00410433","2009-01-24","80","38","38","0.0","0.0"
"USC00410433","2009-01-25","41","35","36","0.0","0.0"
"USC00410433","2009-01-26","58","36","51","0.0","0.0"
"USC00410433","2009-01-27","67","51","63","0.0","0.0"
"USC00410433","2009-01-28","63","27","27",,"0.0"
"USC00410433","2009-01-29","51","26","26","0.0","0.0"
"USC00410433","2009-01-30","57","26","31","0.0","0.0"
"USC00410433","2009-01-31","66","31","35","0.0","0.0"
"USC00410433","2009-02-01","71","35","43","0.0","0.0"
"USC00410433","2009-02-02","78","42","42","0.0","0.0"
"USC00410433","2009-02-03","62","31","31","0.0","0.0"
"USC00410433","2009-02-04","77","31","39","0.0","0.0"
"USC00410433","2009-02-05","66","38","48","0.0","0.0"
"USC00410433","2009-02-06","73","48","54","0.0","0.0"
"USC00410433","2009-02-07","75","54","61","0.0","0.0"
"USC00410433","2009-02-08","74","57","58","0.0","0.0"
"USC00410433","2009-02-09","73","58","61","0.0","0.0"
"USC00410433","2009-02-10","71","54","65","0.0","0.0"
"USC00410433","2009-02-11","75","49","51","0.0","0.0"
"USC00410433","2009-02-12","75","41","41","0.0","0.0"
"USC00410433","2009-02-13","76","41","59","0.0","0.0"
"USC00410433","2009-02-14","80","48","48","0.0","0.0"
"USC00410433","2009-02-15","54","45","48","0.0","0.0"
"USC00410433","2009-02-16","66","47","47","0.0","0.0"
"USC00410433","2009-02-17","60","47","53","0.0","0.0"
"USC00410433","2009-02-18","62","53","61","0.0","0.0"
"USC00410433","2009-02-19","81","46","46","0.0","0.0"
"USC00410433","2009-02-20","64","32","32","0.0","0.0"
"USC00410433","2009-02-21","71","32","53","0.0","0.0"
"USC00410433","2009-02-22","62","32","32","0.0","0.0"
"USC00410433","2009-02-23","63","31","32","0.0","0.0"
"USC00410433","2009-02-24","70","32","49","0.0","0.0"
"USC00410433","2009-02-25","82","49","60","0.0","0.0"
"USC00410433","2009-02-26","85","60","66","0.0","0.0"
"USC00410433","2009-02-27","85","66","67","0.0","0.0"
"USC00410433","2009-02-28","90","42","42","0.0","0.0"
"USC00410433","2009-03-01","63","32","32","0.0","0.0"
"USC00410433","2009-03-02","62","31","31","0.0","0.0"
"USC00410433","2009-03-03","67","31","41","0.0","0.0"
"USC00410433","2009-03-04","75","41","49","0.0","0.0"
"USC00410433","2009-03-05","83","49","61","0.0","0.0"
"USC00410433","2009-03-06","85","61","64","0.0","0.0"
"USC00410433","2009-03-07","84","64","66","0.0","0.0"
"USC00410433","2009-03-08","80","66","68","0.0","0.0"
"USC00410433","2009-03-09","83","68","68","0.0","0.0"
"USC00410433","2009-03-10","84","67","67","0.0","0.0"
"USC00410433","2009-03-11","82","44","44","0.0","0.0"
"USC00410433","2009-03-12","69","41","39","0.0","0.0"
"USC00410433","2009-03-13","44","39","39","0.0","0.0"
"USC00410433","2009-03-14","40","38","40","0.0","0.0"
"USC00410433","2009-03-15","48","40","46","0.0","0.0"
"USC00410433","2009-03-16","63","41","42","0.0","0.0"
"USC00410433","2009-03-17","85","42","47","0.0","0.0"
"USC00410433","2009-03-18","84","47","54","0.0","0.0"
"USC00410433","2009-03-19","82","54","59","0.0","0.0"
"USC00410433","2009-03-20","83","49","50","0.0","0.0"
"USC00410433","2009-03-21","81","50","53","0.0","0.0"
"USC00410433","2009-03-22","78","53","62","0.0","0.0"
"USC00410433","2009-03-23","82","62","65","0.0","0.0"
"USC00410433","2009-03-24","78","65","68","0.0","0.0"
"USC00410433","2009-03-25","77","60","60","0.0","0.0"
"USC00410433","2009-03-26","72","47","56","0.0","0.0"
"USC00410433","2009-03-27","77","56","61","0.0","0.0"
"USC00410433","2009-03-28","81","36","38","0.0","0.0"
"USC00410433","2009-03-29","68","35","35","0.0","0.0"
"USC00410433","2009-03-30","76","35","57","0.0","0.0"
"USC00410433","2009-03-31","83","54","54","0.0","0.0"
"USC00410433","2009-04-01","72","44","48","0.0","0.0"
"USC00410433","2009-04-02","77","48","53","0.0","0.0"
"USC00410433","2009-04-03","73","40","44","0.0","0.0"
"USC00410433","2009-04-04","79","44","58","0.0","0.0"
"USC00410433","2009-04-05","85","56","56","0.0","0.0"
"USC00410433","2009-04-06","69","44","44","0.0","0.0"
"USC00410433","2009-04-07","64","35","37","0.0","0.0"
"USC00410433","2009-04-08","77","37","51","0.0","0.0"
"USC00410433","2009-04-09","88","51","64","0.0","0.0"
"USC00410433","2009-04-10","94","51","53","0.0","0.0"
"USC00410433","2009-04-11","72","53","56","0.0","0.0"
"USC00410433","2009-04-12","63","55","60","0.0","0.0"
"USC00410433","2009-04-13","81","49","54","0.0","0.0"
"USC00410433","2009-04-14","75","43","45","0.0","0.0"
"USC00410433","2009-04-15","82","45","55","0.0","0.0"
"USC00410433","2009-04-16","81","55","61","0.0","0.0"
"USC00410433","2009-04-17","76","61","62","0.0","0.0"
"USC00410433","2009-04-18","62","60","62","0.0","0.0"
"USC00410433","2009-04-19","80","57","57","0.0","0.0"
"USC00410433","2009-04-20","78","51","54","0.0","0.0"
"USC00410433","2009-04-21","82","54","56","0.0","0.0"
"USC00410433","2009-04-22","93","56","68","0.0","0.0"
"USC00410433","2009-04-23","93","62","64","0.0","0.0"
"USC00410433","2009-04-24","84","64","69","0.0","0.0"
"USC00410433","2009-04-25","81","69","71","0.0","0.0"
"USC00410433","2009-04-26","84","70","70","0.0","0.0"
"USC00410433","2009-04-27","79","69","69","0.0","0.0"
"USC00410433","2009-04-28","73","59","62","0.0","0.0"
"USC00410433","2009-04-29","83","62","71","0.0","0.0"
"USC00410433","2009-04-30","80","70","70","0.0","0.0"
"USC00410433","2009-05-01","86","70","72","0.0","0.0"
"USC00410433","2009-05-02","85","72","72","0.0","0.0"
"USC00410433","2009-05-03","84","61","63","0.0","0.0"
"USC00410433","2009-05-04","82","55","57","0.0","0.0"
"USC00410433","2009-05-05","81","57","71","0.0","0.0"
"USC00410433","2009-05-06","86","71","73","0.0","0.0"
"USC00410433","2009-05-07","90","73","74","0.0","0.0"
"USC00410433","2009-05-08","89","73","74","0.0","0.0"
"USC00410433","2009-05-09","94","71","73","0.0","0.0"
"USC00410433","2009-05-10","91","71","72","0.0","0.0"
"USC00410433","2009-05-11","91","72","73","0.0","0.0"
"USC00410433","2009-05-12","88","72","73","0.0","0.0"
"USC00410433","2009-05-13","92","72","73","0.0","0.0"
"USC00410433","2009-05-14","92","72","72","0.0","0.0"
"USC00410433","2009-05-15","89","71","72","0.0","0.0"
"USC00410433","2009-05-16","91","72","73","0.0","0.0"
"USC00410433","2009-05-17","75","58","60","0.0","0.0"
"USC00410433","2009-05-18","75","53","57","0.0","0.0"
"USC00410433","2009-05-19","78","50","52","0.0","0.0"
"USC00410433","2009-05-20","82","52","59","0.0","0.0"
"USC00410433","2009-05-21","83","56","59","0.0","0.0"
"USC00410433","2009-05-22","86","59","68","0.0","0.0"
"USC00410433","2009-05-23","86","64","68","0.0","0.0"
"USC00410433","2009-05-24","84","65","67","0.0","0.0"
"USC00410433","2009-05-25","82","62","66","0.0","0.0"
"USC00410433","2009-05-26","90","66","68","0.0","0.0"
"USC00410433","2009-05-27","92","66","70","0.0","0.0"
"USC00410433","2009-05-28","86","65","68","0.0","0.0"
"USC00410433","2009-05-29","88","68","71","0.0","0.0"
"USC00410433","2009-05-30","88","64","70","0.0","0.0"
"USC00410433","2009-05-31","91","67","71","0.0","0.0"
"USC00410433","2009-06-01","90","66","68","0.0","0.0"
